movie_id,title,year,genre,color_process,location,notes
GCl20,The Forbidden Dance,1990,musical,DeLuxe,"jungle, Brazil; Hollywood,CA","R(PG13) M(""Lambada"") Seen(12Dec1994) Er()"
GPe10,Tm:From Hell to Victory,1980,,,,R(PG) Er( Peppard)
GMu1,Goodbye Pork Pie,1980,,,,
GMu2,Utu,1981,epic,,New Zealand; T(1800),Er(1981)
GMu15,Young Guns II,1990,western,,,Inc(40M)
GMu17,Freejack,1992,"science, fiction",,,
GMu21,Don't Look Back,1996,,color,,
GMx2,Meatballs part II,1980,,,,R(PG) Er(Mendelux D) Er(Mendeluk)
GMx3,Meatballs part III,1980,,,,M(Paul Zasa)
GNs10,Tm:The Black Hole,1980,"science, fiction",Technicolor,,R(PG)
GNs15,Get Crazy,1983,comedy,color,,Er(Dir)
GTr10,Tm:Touched by Love,1980,,,,R(PG) W(Hesper Anderson) B(Lena Canada)
GaW10,Tm:Wholly Moses,1980,,,,R(PG) W(Guy Thomas)
HaR1,Caddyshack,1980,comedy,color,"golf course, USA",R(R)
HaR10,National Lampoon's Vacation,1983,comedy,Technicolor,"roads, USA",W(J.Hughes) M(Ralph Burns) Seen(20Feb1993) Ser(National Lampoon; 3)
HaR14,National Lampoon's Last Resort,1989,comedy,color,,"Er(D, ) Ser(National Lampoon; 5)"
HaR18,Groundhog Day,1993,comedy,color,"Punxsutawney, PA","W(Ramis, Danny Rubin)"
HaR25,Multiplicity,1996,"science, fiction, comedy",Technicolor,,Seen(6Ocy1997)
IBy10,Tm:Heartbeat,1980,biography,,"SF, CA; csd, USA",B(Carolyn Cassaday)R(R)
IBy15,Tm:The Razor's Edge,1984,drama,color,England,B(W.Somerset Maugham)
IMz10,Tm:The Long Good Friday,1980,action,color,"East End, London, England",R(R)
IIr12,Tm:Ghost Story,1981,,,,R(R) B(Peter Stroub)
IIr17,Tm:Champions,1984,biography,color,,R(PG)
IIr21,Hamburger Hill,1987,action,color,Vietnam,
IIr30,Widow's Peak,1994,romantic,color,"resort, Ireland",W(Hugh Leonard) C(Ashley Rose)
IQd10,Tm:Loophole,1980,adventure,color,"London, England",
IrW10,Best Boy,1980,documentary,,,
ISy4,Lianna,1980,,,,Er()
ISy6,"Baby, It's You",1980,,,,Er()
ISy12,8 Men Out,1984,,,,Er()
ISy14,Make One,1986,,,,Er()
ISy15,Matewan,1987,documentary,,"coal mine, VA; T(1920)",W(Sayles) C(Haskell Wexler)
ISy20,City of Hope,1991,drama,color,"Hudson City, NJ",W(Sayles)
ISy22,Passion Fish,1992,drama,color,"mansion, LA",Cost(3M) W(Sayles) R(R)
ITr1,Middle-age Crazy,1980,,DeLuxe,,
JfW5,Die Laughing,1980,adventure,Technicolor,,R(PG)
JGl10,Tm:The Exterminator,1980,action,,,R(R)
JGl15,Tm:The Soldier,1982,action,color,,R(R)
JiA1,Airplane!,1980,"comedy, disaster",Metrocolor,"airplane, USA","CoD(David Zucker, Jerry Zucker) W(David Zucker, Jerry Zucker, J.Abrahams) R(PG)"
JiA5,Hero,1984,comedy,Metrocolor,East Germany,"CoD(David Zucker, Jerry Zucker) W(David Zucker, Jerry Zucker, J.Abrahams) R(PG) Seen(1Dec1993) Alt(Top Secret; TV)"
JiA7,The Kidnapping of Mrs. Stone,1986,comedy,,,Er(T)
JiA9,When Twins are Interchanged,1988,comedy,color,"town, USA",Er(title)
JiA10,The Naked Gun,1988,comedy,color,,R(PG13)
JiA12,The Adventures of Ford Fairlane,1989,,,,"Er(D, )"
JiA15,Hot Sho!,1991,"action, comedy",color,airplanes,"W(J.Abrahams, Proft)"
JiA18,Hot Sho! Part Deux,1993,"action, comedy",color,Iraq,"W(J.Abrahams, Proft)"
JoO10,The Competition,1980,drama,,"S.F., CA",R(PG) W(Oliansky)
JoS1,The Incredible Shrinking Woman,1980,"science, fiction",Technicolor,,"R(PG) Er( Joe Wagner, also W)"
JoS5,Tm:D.C. Cab,1984,action,Technicolor,"Washington, DC",R(R)
JoS10,Cousins,1989,,,"Vancouver, BC",
JoS12,Flatliners,1990,drama,DeLuxe,"hospital, Chicago, IL",Inc(59M) Seen(14Sep1991)
JoS13,Dying Young,1991,drama,color,"SF, CA",
JoS15,The Client,1993,action,color,,Er()
JoS16,Falling Down,1993,action,color,"LA, CA",R(R)
JoS18,Batman Forever,1995,fantasy,color,"NYC, NY",Er(D)
JrF10,Tm:Borderline,1980,adventure,color,,R(PG)
JsC10,Hide in Plain Sight,1980,drama,Metrocolor,,R(PG)
JSd10,Tm:Seems Like Old Times,1980,,,,R(PG) W(N.Simon)
JTM20,Tokyo Decadence,1980,pornography,color,,
JuT5,The Great Rock and Roll Swindle,1980,musical,color,,
KeD10,Tm:The Mango Tree,1980,,,,Er(1980)
KW10,Tm:Eyes of a Stranger,1980,"pornography, horror",,,R(R)
LGG10,Tm:Stuckey's Last Stand,1980,,,,R(PG) W(Goldfarb)
LGr10,Tm:Terraces,1980,,,,"W(Lila Garrett, George Kirgo) Er()"
LuP30,The Oak,1991,fantasy,,Romania; T(1990),Lang(Ro)
MHo10,Flash Gordon,1980,"science, fiction",color,,Cost(22M)
MtD10,Tm:Hero at Large,1980,drama,pMetrocolor,,R(PG)
MBm1,Simon,1980,"science, fiction",Technicolor,,R(PG)
MBm2,Lovesick,1983,,color,,
MDa5,The Legend of Walks Far Woman,1980,western,color,,
MDa10,Tm:Yellowbeard,1983,,DeLuxe,,R(PG)
MlB10,Paper Wedding,1989,,,,
MNe10,Tm:The Awakening,1980,,,,R(R)
MNe18,Wild Women,1990,romantic,,,
MNe24,Siesta,1994,,color,,Er(Dir)
MNe29,Donnie Brasco,1997,drama,color,,B(Joe Piston) W(Paul Attanasio; AAN)
MRc10,Tm:Union City,1980,,,,R(PG) W(Mark Reichert) Er()
NRo10,America and Lewis Hine,1986,documentary,,,Er()
PAl1,"Pepi, Luci, Bom",1980,pornography,color,Spain,
PAl2,Dark Passion,1981,,,Spain,Er()
PAl4,Matador,1985,comedy,,Spain,
PAl4,Matador,1985,comedy,,Spain,
PAl6,Law of Desire,1986,,,,
PAl8,What Have I Done to Deserve This,1987,"comedy, drama",,,
PAl12,"Tie Me Up, Tie Me Down",1990,comedy,color,"Madrid, Spain",W(Almodovar) Seen(14Jul1990)
PAl14,High Heels,1991,comedy,color,,W(Almodovar) Lang(Sp) R(R)
PAl16,Kika,1994,comedy,color,"Madrid, Spain",W(Almodovar) Lang(Sp) R(NR)
PAl18,La flor de mi Secreto,1996,comedy,color,"Madrid, Spain",Aka(The Flower of My Secret) Lang(Sp)
Pal20,Carne Tremula,1998,"romantic, drama",color,,
PHa10,Fiendish Plot of Fu Manchu,1980,comedy,Technicolor,USA,R(PG)
PHa15,Venom,1981,drama,Technicolor,,R(R)
PHa25,Hugh Heffner: Once Upon A Time,1992,"biography, documentary",color,"Chicago, IL",R(R) Er(D)
PLy10,Tm:Prom Night,1980,horror,color,"high school, USA",R(R)
PLy15,Tm:Cross Country,1983,thriller,color,,R(R)
PMw10,Tm:Touch and Go,1980,,,,Er()
PSt10,Tm:Take It To The Limit,1980,,,,R(PG)
ReD10,Tm:Massacre at Central High,1980,,,,R(R)
RbD10,Tm:Greaser's Palace,1980,,,,W(Robert Downey) Er(1980)
RbD20,Too Much Sun,1990,,,,
RFM10,Little Darlings,1980,comedy,Metrocolor,"summer camp, USA",R(R)
RFM20,Gettysburg,1993,history,color,"Gettysburgh, PA",W(R.Maxwell) R(PG) Le(4h) B(Michael Shaara)
RGr10,Xanadu,1980,"fantasy, musical",Technicolor,,R(PG)
RKa10,Tm:Carny,1980,comedy,Technicolor,,R(R)
RLi6,Just Before Dawn,1980,horror,,csd,
RLi10,Tm:Table for Five,1982,drama,DeLuxe,Europe,R(PG)
RLi20,All I want for Christmas,1991,romantic,color,"NYC, NY",
RoH10,Tm:Shogun Assassin,1980,action,color,JaPanaVision; T(1400),
RR2,The Milagro Beanfield War,1988,drama,color,,M(Dave Grusin; AA) B(John Nichols) W(David Ward)
RR3,A River Runs Through It,1992,drama,color,"csd, MT; T(1910-1935)",B(Norman Maclean) C(Philippe Rousselot; AA)
RR4,Quiz Show,1994,drama,color,TV studio; T(1950),R(PG13) Er(AAN)
RR5,The Horse Whisperer,1998,"romantic, western",color,"New England; ranch, MT",B(Nicholas Evans) W(Richard LaGravenese) Cost(75M)
RSp8,Terror Train,1980,horror,color,"train, Canada",R(R)
RSp13,The Best of Times,1985,comedy,,"high school, USA",Er(1985)
RSp17,Turner and Hooch,1990,comedy,,,
RSp24,Tomorrow Never Dies,1997,"adventure, action",color,,W(Bruce Feirstein) C(Roger Elswit) M(david Arnold) Ser(Bond; 22)
RSp25,The World is not Enough,1999,"adventure, action",,,Ser(Bond; 23) Er(D)
SBe10,The Adventures of Tin Tin: The Lure of Black Gold,1990,cartoon,color,Arabia,Ser(Tin Tin) Le(1h) B(Herve)
SfP6,Hotel Deuchland,1991,"documentary, musical",color,"Leipzig, Germany; BNerlin Germany; T(1989)",
SGr10,Tm:Mad Dog,1980,,,,Er()
SKw20,Full Moon in New York,1991,drama,,"NYC, NY",
SKw23,Actress,1991,,,,
SKw30,Red Rose White Rose,1995,,,,
SSC2l,Spring Break,1983,,,,R(R) W(David Smilow)
SSz10,Brussels Transit,1980,,,,"Lang(Fr,Yiddish)"
SvP10,Falling in Love Again,1980,romantic,color,"NYC, NY",R(PG)
TaH2,Tm:The Idolmaker,1980,drama,Technicolor,,R(PG)
TaH5,An Officer and a Gentleman,1982,drama,Metrocolor,"mil.inst., Pudget Sound, WA",R(R) W(Douglas Day Stewart)
TaH6,Against All Odds,1983,action,Metrocolor,"Yucatan, Mexica; LA, CA",R(R) W(Eric Hughes)
TaH8,White Nigh,1986,musical,,"Siberia, Russia",
TaH10,Everybody's All-American,1988,,,,[4]
TaH15,Chuck Berry Hail! Hail! Rock 'n' Roll,1991,"documentary, musical",,,
TaH30,When We Were Kings,1996,documentary,color,Zaire T(1974),CoD(Leon Gast)
TaH32,The Devils Advocate,1997,comedy,color,"law firm, Manhattan, NY",
TBl10,Tm:My Bodyguard,1980,,,,R(PG)
TBl15,Tm:Six Weeks,1982,,,,R(PG) W(David Seltzer)
TBl20,Untamed Heart,1993,,,"diner, Minneapolis, MN",
TBl21,A Home of Our Own,1993,drama,color,"L.A., CA; Hankston, ID",W(Patrick Duncan)
TCl10,Tm:McVicar,1980,"biography, drama",Eastmancolor,,
TgD1,The Adventures of Picasso,1980,comedy,color,,Ty(silly) Seen(16Feb1989)
THu13,Tex,1982,drama,,"csd, OK",R(PG)
THu20,River's Edge,1987,"documentary, drama",,"Milpitas, CA; T(1981)",W(Neal Jimenez)
THu25,Paint it Black,1989,drama,color,"Santa Barbara, CA",Seen(16Jun1993)
THu30,Sylvester,1991,"romantic, western",color,"ranch, West",Seen(6Sep1993) Er(i9xx)
VlM10,Tm:Moscow Does Not Believe in Tears,1980,drama,,"Moscow, Russia, USSR",
VLo50,De Gudene er Dode,1992,"drama, documentary",color,Yougoslavia,"Alt(Where Gods Are Dead) Lang(Yu, No)"
WaB10,Tm:Little Miss Marker,1980,drama,Technicolor,,R(PG)
WBo10,"Feuer, Eis, und Dynamit",1982,,,,Er()
WMi22,Black Champions,1987,documentary,,,Er()
WMi25,Liberators: Fighting on two Fron in World War II,1992,documentary,"black-and-white, color","black tank battalion, Mil.Inst, USA; Germany; T(1944)",CoD(Rosenblum)
YMZ10,Red Sorghum,1980,drama,,"csd, China",
YMZ20,Ju Dou,1990,drama,color,"NortWest, China; T(1920)",
YMZ24,The Story of Qiu Ju,1993,comedy,color,"village, China; city, China; T(1990)",Lang(Chinese)
YMZ26,To Live,1994,drama,color,China; T(1958),lang(Chinese) B(Yu Hua)
YoM10,The Family Game,1984,,,,
Z2810,Sexworld,1980,"pornography, science, fiction",,"resort, CA",Er(198x) Note(oscar has tape)
Z8010,Missing,1980,,,,
Z8015,Mass Appeal,1994,,,,
AbF10,Ms.~45,1981,action,color,"NYC, NY",R(R) W(Nicholas StJohn)
AbF12,Driller Killer,1982,horror,color,,Er(1980)
AbF14,China Girl,1983,horror,color,,Er(198x)
AbF20,King of New York,1990,action,color,"NYC,NY",
AbF25,Bad Luitenant,1992,cops-and-robbers,color,"NYC,NY","W(Ferrara, Zoe Lund) R(NC17)"
AbF26,Dangerous Game,1993,,color,loc,R(R)
AbF27,Body Snatchers,1994,"horror, science, fiction",color,"swamp, mil.inst., AL","R(R) W(Ferrara, Nicholas StJohn)"
AbF30,The Blackout,1997,,color,,
AnB5,Honeymoon in Vegas,1981,comedy,color,Las Vegas NV,W(A.Bergman) R(PG13)Er(1980)
AnB10,Tm:So Fine,1981,"action, comedy",Technicolor,,R(R) W(A.Bergman)
AnB20,The Freshman,1990,comedy,color,,R(R) W(A.Bergman)
AnB26,Striptease,1996,"comedy, pornography",,,
ArN10,Tm:Deadline,1981,,,,W(Walter Halsey Davis)
BoL10,Meatballs 4,1981,"comedy, pornography",color,"summercamp, USA",W(Logan)
BSe10,Dial M for Murder,1981,thriller,,,
BSe20,Night Gallery,1981,thriller,,"mansion, csd; mansion, NYC; Buenes Aires, Arg","CoD(Spielberg, Barry Shear) Nt(Three shor)"
BDC8,Tm:Galaxy of Terror,1981,"science, fiction",,,R(R) Nt(Dir=B.D.Clark)
BiP10,Serial,1981,comedy,,,R(R) B(Cyra McFadden)
CaG1,Caveman,1981,comedy,Technicolor,T(BC),V(David Allen) R(PG) M(Lalo Schifrin)
CGi10,"Petrole, petrole",1981,drama,,,
CMq10,Candy,1981,,,,Er()
DBd10,Tm:East of Elephant Rock,1981,,color,Er(1976),
DSh10,Tm:Heartaches,1981,romantic,,"Toronto, Canada",R(R)
DSt10,Tm:Paternity,1981,romantic,,,R(PG)
DuM5,Tm:Montenegro,1981,porn,Eastmancolor,,R(R)
DuM10,The Coca-colora Kid,1985,comedy,color,"Sidney, Australia",VT()
ErD10,Tm:Green Ice,1981,thriller,color,,R(PG)
ETi10,Tm:Improper Channels,1981,drama,color,"hosp, Canada",R(PG)
Eti20,Murder at my Door,1996,drama,color,"Bridgeport, CN",Seen(27May1997)
FHe10,Basket Case,1981,horror,,"hotel, Manhattan, NY",W(Hennenlotter)
FHe30,Basket Case II,1990,horror,,,
FHe31,Frankenhooker,1990,horror,,"NYC, NY",
FLg10,Fear No Evil,1981,horror,,parochial school,W(Laloggia) M(Johnny Rotten) R(R)
FRi10,Taxi zum Klo,1981,,,,
FRo10,Tm:Lords of Discipline,1981,drama,Eastmancolor,"military school, Carolina",R(R)
FRo20,K2,1991,documentary,Technicolor,"Seattle, WA; mountains, Tibet; T(1978)","B(Patrick Meyers) W(Patrick Meyers, Scott Rober) Seen(10Jun1993)"
Fro28,Cleopatra,1999,history,"TV, miniseries","Egypt; Rome, Greece",
FrV10,La Cheevre,1981,cops-and-robbers,,,
FrV20,Les Fugitifs,1986,cops-and-robbers,,,
GrB4,Tm:The Final Conflict,1981,horror,DeLuxe,"embassy, London., England",R(R)
GrB10,Alien Nation,1988,"science, fiction, CA",DeLuxe,CA,
HAv10,Tm:Mortuary,1981,horror,,,R(R)
IG1,For Your Eyes Only,1981,adventure,Technicolor,,B(I.Fleming) Ser(Bond; 13) R(PG)
IG2,Octopussy,1983,adventure,PanaVisionavision,"Udaipur,India; East Germany; Ramstein, West Germany","B(I.Fleming) Seen(19Mar1988, 21Dec1997) Ser(Bond; 14) R(PG)"
IG3,A View to A Kill,1985,adventure,color,"S.F., CA",Ser(Bond; 16) VT() Inc(50M)
IG4,The Living Dayligh,1985,adventure,color,"London, England; Prague, Czechslovakia; Gibraltar; csd, Afghanistan","Ser(Bond; 17) W(Richard Maibaum, Michael G. Wilson) R(PG) Inc(50M)"
IG5,License Revoked,1988,adventure,Technicolor,,Ser(Bond; 18) Er(Glen D)
IG6,License To Kill,1989,adventure,color,,"Ser(Bond; 19) W(Cubby, Michael G. Wilson) C(Alec Mills) Inc(34.6M)VT()"
JCL10,Tm:Visiting Hours,1981,"thriller, action",color,,R(R)
JCp10,Tm:The Double McGuffin,1981,,color,,W(Joe Camp)R(PG)
JCp15,Tm:Hawmps,1982,adventure,color,"csd, TX",R(G)
JFi10,Tm:Raggedy Man,1981,,,,R(PG)
JJB1,Diva,1981,"romantic, thriller",color,"Paris, France",Seen(16Sep1991)
JJB15,L'Integrale,1986,pornography,color,,Lang(Fr) Le(3:12) Alt(Betty Blue; USA) Alt(Trente Sept Deux le Matin; Fr) Alt(37.2 le Matin; Fr)
JnT10,All Night Long,1981,,Technicolor,,
KeS10,Tm:Modern Problems,1981,comedy,color,,R(PG)
MCb10,Tm:Butterfly,1981,,Metrocolor,,R(R)
MLe10,Tm:This is Elvis,1981,"documentary, musical",,"Memphis, TN","R(PG) W(Maolm Leo, Andrew Solt)"
MMo10,Tm:Lovers and Liars,1981,comedy,color,"Rome, Italy; Pisa, Italy",R(R)
MnB22,Pirates of Silicon Valley,1999,biography,TV,"Silicon Valley, CA",
OlS3,The Hand,1986,horror,,,B(Marc Brandell:The Lizard's Tail) W(Ol.Stone)
OlS9,Platoon,1986,,,Vietnam,
OlS12,Wall Street,1988,,color,,
OlS17,The Doors,1991,biography,color,USA; T(1968),
OlS18,JFK,1991,biography,color,USA; T(1963),M(John~Williams) C(Robert Richardson; AA)
OlS22,Natural Born Killers,1994,action,color,,
OlS23,Nixon,1995,biography,,,
OlS25,U-Turn,1997,drama,color,"town, AZ",
OzS10,Tm:Bustin' Loose,1981,comedy,Technicolor,,R(R)
PAd1,Celeste,1981,biography,Eastmancolor,,W(Adlon) B(Celeste Albare Monsieur Proust)
PAd2,Sugarbaby,1984,,,,Er()
PAd3,Five Last Days,1985,,,Germany; T(1945),Er()
PAd4,The White Rose,1986,,,"Munich, Germany; T(1943)",Er(198x)
PAd13,Bagdad Cafe,1989,romantic,color,,"mojave desert, AZ"
PAd14,Rosalie Goes Shopping,1990,comedy,color,USA,C(Bernd Hienl)
PAd17,Salmonberries,1994,drama,color,"csd, AK",
PBz10,Tm:Nobody's Perfekt,1981,,,,R(PG) W(Tony Kenrick)
PCx10,Lonely Hear,1981,,,,
PCx13,Man of Flowers,1983,,,,
PCx16,Cactus,1986,,,,
PCx18,Vincent - The Life and Times of Vincent Van Gogh,1987,biography,,,
PCx20,A Woman's Tale,1989,,,,Er()
PCx25,Golden Braid,1990,drama,color,,B(Guy deMaupassant)
PCx28,The Exile,1993,"adventure, romantic",color,"csd, Australia; T(1800)",W)P.Cox) B(E.L.Grant Waon)
PCx29,Touch Me,1994,romantic,color,"csd, Australia",
PrWl,Tm:Don't Cry It's Only Thunder,1981,,,,R(PG) W(Paul Hensler)
PVh2,Spetters,1981,action,,"motorcycles, Holland",Lang{/Du}
PVh10,Robocop,1988,action,,,Er(1988)
PVh15,Total Recall,1990,action,,"Mars,; T(2084)",R(R) B(Philip K. Dick) Inc(65M)
PVh24,Showgirls,,pornography,color,,W(Eszterhas)
QMa10,Tm:A Dangerous Summer,1981,drama,color,,
QMa12,The Stud,1982,pornography,,,B(Jackie colorlins) R(R) Er()
QMa14,The Bitch,1984,pornography,color,,"B(Jackie colorlins) Er(D, ) R(R)"
RFr10,Tm:Road Games,1981,thriller,color,"Roads, Australia",R(PG)
RFr15,Psycho II,1983,horror,Technicolor,,R(R)
RFr19,Tm:Cloak and Dagger,1984,adventure,,,
RFr25,FX2,1989,adventure,,,"ER(y,D)"
RFr30,FX2 - The Deadly Art of Illusion,1991,adventure,,,
RLT10,Tm:Ticket to Heaven,1981,documentary,color,"csd, CA",R(PG)
RLT15,Tm:Terry Fox Story,1983,biography,color,,
RMq8,Return of The Jedi,1985,"science, fiction",DeLuxe,space,"W(L.Kasdan, G.Lucas) M(John~Williams; AAN) VT(N:FA5) Ser(Star Wars; 6) V(Ken Ralston)"
RMq10,Jagged Edge,1985,mystery,Metrocolor,,W(Joe Eszterhas)
RoM2,Poetry in Motion,1982,documentary,,,
RoM3,Comic Book Confidential,1989,documentary,,,
RZe10,Who Framed Roger Rabbit,1988,cartoon,color,"LA, CA",Nt(cartoonoon and live) V(Ken Ralston) Cost(55M) Inc(510M)
RZe20,Contact,1997,"science, fiction",color,,B(Carl Sagan)
RZe22,Cast Away,,,,"island, Pacific",
ShH10,Leise Schatten,1991,drama,color,"town, Germany",Lang(Ge)
SHS5,Tm:Devil and Max Devlin,1981,comedy,Technicolor,,R(G)
SHS10,Hostage Flight,1989,thriller,color,airplane,Seen(3Apr1990)
SMi10,Wild Hear Can't Be Broken,1991,biography,color,"Atlantic City, NJ","W(Bucksey, Matt Williams)"
SMi14,Forever Young,1992,fantasy,color,"T(1939,1990)",R(R) W(Jeffrey~Abrams Er(Minor)
StG10,Tm:Paradise,1981,pornography,color,"desert, Middle East; T(1823)",R(R)
SuG10,The Reanimator,1985,horror,color,hospital,Cost(800K)
SuG20,Fortress,1993,horror,color,superprison,"W(Steve Feinberg, Troy Neighbors, Terry Curtiss Fox)"
SuG25,Lost in Space,1998,"science, fiction",color,,Er(D)
TBu10,Attack Force Z,1981,,,,
TDS10,Tm:Hell Night,1981,horror,,"fraternity, USA",R(R)
TDS15,Tm:The Concrete Jungle,1983,drama,,"prison, USA",R(R) W(Alan Adler) Er(1983)
WlF10,Tm:Search and Destroy,1981,,color,"Niagra Falls, NY",R(PG)
WoP10,Das Boot,1981,action,,"ship, Atlantic",R(R) W(Petersen) Alt(The Boat; USA)
WoP12,The Plastic Nightmare,1990,horror,,"S.F., CA",B(Richard Neely)
WoP14,Shattered,1991,,,,
WoP18,Clear and Present Danger,1994,thriller,,,"Er(D,)"
WoP20,Outbreak,1995,thriller,color,"town, CA",
WoP22,Air Force One,1997,thriller,color,,R(R)
xGc10,Oppenheimer,1981,biography,,,
Z8110,Vito Rossi,1981,,,,
ALs10,Android,1982,,,,
AmH10,Fast Times at Ridgemont High,1982,comedy,Technicolor,"high scool, CA",W(B(C.Crowe)) M(Rob Fahey)
AmH20,National Lampoon's European Vacation,1985,comedy,Technicolor,Europe,"W(J.Hughes, Robert Klane) Ser(National Lampoon; 4) Er(D)"
AOz10,At,1982,drama,color,"Istanbul, Turkey",W(Isil Ozgenturk) Lang(Tu) Alt(The Horse; USA)
APy15,Raven Hawk,1996,drama,color,AZ,W(Kevin Elders)
ARo10,Tm:Endangered Species,1982,thriller,Metrocolor,,R(R)
BLe1,Diner,1982,drama,Technicolor,"Baltimore, MD",R(R) W(B.Levinson ;AAN)
BLe4,Tm:The Natural,1984,,,,"R(PG) W(Towne, Phil Dusenberry) C(Deschanel)"
BLe5,Tin Men,1987,comedy,color,,Seen(1987) R(R) W(B.Levinson)
BLe5,Tin Men,1987,comedy,color,"Baltimore, MD",Seen(1987) R(R) W(B.Levinson)
BLe6,Rain Man,1988,drama,color,"Chicago, IL; roads, USA; Las Vegas, NV; L.A., CA",W(Ronald Bass; AA) Inc(171.2M) C(John~Seale; AAN)
BLe8,"Good Morning, Vietnam",1989,comedy,color,"radiostation, Vietnam; T(1970)",
BLe10,Avalon,1990,"romantic, comedy",color,"Baltimore, MD; T(1917)",R(R) W(B.Levinson)
BLe11,Bugsy,1991,"romantic, comedy",color,"Hollywood, CA; Las Vegas, NE; T(1940)","R(R) W(James Toback, B.Levinson) C(Allan Daviau) V(Dennis Gassner, Nancy Haigh; AA)"
BLe12,Toys,1992,comedy,color,toy factory,"W(B.Levinson, Valerie Curtin) C(Ferdinando Scarfiotti) Cost(40M)"
BLe15,Jimmy Hollywood,1994,comedy,color,"Hollywood, CA",
BLe17,Disclosure,1994,comedy,color,,B(Michael-Crichton)
BLe22,Sphere,1998,"science, fiction",color,,"B(Michael Crichton) W(Michael Crichton, Andrew Wald)"
BrP10,A Little Sex,1982,comedy,Technicolor,,R(R)
BrP15,Duet,1999,comedy,,,
CDe10,The Escape Artist,1982,adventure,Technicolor,,
CHa10,Tm:Losin' It,1982,comedy,color,"Tijuana, Mexico",R(R)
CHa14,The Bedroom Window,1988,thriller,color,,Er()
CHa18,Bad Influence,1990,thriller,color,,
CHa25,The River Wild,1995,adventure,color,"raft, river, US",Er()
DaD10,Tm:Amityville II: The Possession,1982,horror,,,R(R)
DaV1,Le Retour de Martin Guerre,1982,,Fujicolor,"csd, France; T(1500)",W(Carriere) Inc(4M in US)
DnR10,Ein Sack Voll Flohe,1982,,,,
DSc10,Tm:The Seduction,1982,thriller,,,R(R)
DSW1,Tm:Cannery Row,1982,,,,C(Nykvist) R(PG) B(John Steinbeck)
DSW15,King Ralph,1991,comedy,color,"Las Vegas, NV",W(D.S.Ward)
DSW18,Down Periscope,1996,comedy,color,"diesel submarine, Atlantic",
DvW10,Tm:The Last Horror Film,1982,,,,R(R)
GAS10,Tm:Vice Squad,1982,action,color,"LA, CA",R(R)
GyM4,Young Doctors in Love,1982,comedy,Metrocolor,,R(R) Er(Garry Marshall)
GyM10,Overboard,1987,comedy,color,"town, OR",Seen(22Apr1988)
GyM20,Pretty Woman,1990,comedy,Technicolor,"LA, CA; SFO, CA",R(R) Seen(28Aug1990) Inc(250M) W(J.F. Lawton)
GyM22,Frankie and Johnny,1991,romantic,color,"fast food restaurant, NYC, NY",M(Marvin Hamlisch) Seen(8Mar1992)
GyM26,Exit to Eden,1994,"romantic, pornography",color,,
GyM30,Dear God,1996,comedy,color,"post office, L.A., CA",R(PG)
HJS10,Parsifal,1982,musical,,opera stage,M(Wagner) Le(4h)
HuH10,Chariots of Fire,1981,,,,
HuH20,Revolution,1984,drama,,,Er(1985)
HPa10,The Devil in Miss Jones II,1982,pornography,,Hell,
IaS10,Tm:The Final Option,1982,action,,,R(R)
IDu10,Far East,1982,,,,
IDu16,The Year my Voice Broke,1987,romantic,,"town, NSW, Australia","Ser(Danny, 1)"
IDu21,Flirting,1992,romantic,color,"boarding school, Australia","Ser(Danny, 2)"
IDu22,Wide Saragossa Sea,1993,"romantic, horror",color,"Jamaica, West Indies; estate, England; T(1850)",B(Jean Rhys) C(Geoff Burton) M(Stewart Copeland) R(NC17)
IDu24,Sirens,1994,"romantic, comedy",color,"town, Australia; T(1930)",R(R)
IDu28,Lawn Dogs,1998,,,,
JCh5,Dragon Lord,1982,action,,"City, Lungshan, China",
JCh10,Police Story,1985,"comedy, action",color,HongKong,
JCh13,Armour of God,1986,"comedy, action",color,HongKong,
JCh15,Dragons Forever,1986,"comedy, action",color,HongKong,
JCh20,Police Story II,1988,"comedy, action",color,HongKong,
JFD10,Ca va faire mal,1982,"cops-and-robbers, comedy",,,
JHs10,I'm Dancing As Fast As I Can,1982,biography,,,R(R) W(David Rabe) B(Barbara Gordon)
JPK10,Tm:The Chosen,1982,drama,,,R(PG) B(Chaim Potok)
JPK15,Tm:The Sting II,1983,thriller,Technicolor,"Chicago, IL",R(PG)
JMl1,That Championship Season,1982,drama,Metrocolor,"baseball fields, US",R(PG)
JSo15,A Nightmare on Elm Street Part Two: Freddy's Revenge,1985,horror,DeLuxe,"town, USA",
KaK12,A Very Moral Night,1983,,,,Er()
KaK14,Lily in Love,1984,,,,Er()
KFi10,Airplane II: The Sequel,1982,"comedy, disaster",color,space plane,VT() W(Finkleman) R(PG)
KrK5,The Principles of Hygiene and Safety in a Copper Mine,1982,documentary,,,Er()
KrK20,A Short Film About Killing,1982,noir,,,Er()
KrK22,Blind Chance,1982,,,"Warsawa, Poland",Ser(Commandmen:1-10)
KrK25,Decalogue,1988,,,"Warsawa, Poland",Ser(Commandmen:1-10)
