Ref_name,codes,Did,years,last_n,first_n,dob,dod,bkgd,notes,
Shafer,D,DiS,1996,Shafer,Dirk,,,,,
Schaffner,D,FJS,1963-1982,Schaffner,Franklin J.,1920,,USA,,
Schallerup,D,HgS,1978,Schallerup,Henning,,,,,
Schary,WPD,DSy,1963,Schary,Dore,1905,1980,USA,,
Schatzberg,D,JSb,1970-1987,Schatzberg,Jerry,,,USA,,
Schecter,P,,1991,Schecter,Alan,1966,,USA,St(Imperial),
Scheerer,D,RSc,1980,Scheerer,Robert,,,USA,,
Scheinman,D,ASm,1994,Scheinman,Andrew,,,,,
Schell,AD,MxS,1979,Schell,Maximilian,,,Germany,,
Schenck,P,,1972,Schenck,Aubrey,,,,,
Schenkel,D,CaS,1993,Schenkel,Carl,,,,,
Schepisi,D,FSc,1970-1993,Schepisi,Fred,,,Australia,"Mt(Joan Ford, Rhonda Finlayson, Mary Rubin Schepisi)",
Schertzinger,DCM,ViS,1917-1942,Schertzinger,Victor,1880,1941,USA,,
Schiffer,D,PaS,1970,Schiffer,P\`al,,,Hungary,,
Schiller,D,LSc,1980,Schiller,Lawrence,,,USA,,
Schlamme,D,ThS,1993,Schlamme,Thomas,,,,,
Schlaich,D,FSl,1996,Schlaich,Frieder,,,Germany,,
Schlesinger,D,IS,1960-1988,Schlesinger,John,1926,,Great Britain,,
Schlingensief,D,CSc,1990,Schlingensief,Christoph,,,,,
Schlondorff,D,VoS,1966-1990,"Schl\""ondorff",Volker,1939,,Germany,Mt(Margaretha vonTrotta),
Schmoeller,D,DSc,1982,Schmoeller,David,,,USA,,
Schnabel,D,JuS,1996,Schnabel,Julian,,,,,
Schnitzer,CD,GSz,1958,Schnitzer,Gerry,,,USA,"Er(dow before 1958) Ty(shorts, Bowery Boys, ads)",
Schoedsack,CD,EBS,1926-1949,Schoedsack,Ernest B.,1893,,USA,Ww(Cooper),
Schonemann,D,SiS,1985,"Sch\""onemann",Sibylle,19bb,,Germany,,
Schoenfeld,W,,1957,Schoenfeld,Bernard C.,,,USA,Ww(Hitchcock; TV),
Schomburgk,DWPA,HHS,1913-1956,Schomburgk,Hans Hermann,1880,1967,Germany,"Ty(Docu) Mt(,Meg Gerrts,,)",
Schrader,WD,PSc,1978-1992,Schraeder,Paul,1946,,USA,Ty(tough),
Schroeder,DP,BSc,1987-1990,Schroeder,Barbet,1942,,Germany,Gd(F) Nt(born in Iran),
Schulman,TSm,"D,W",1997,Schulman,Tom,,1997+,,,
Schultz,D,MSz,1976-1991,Schultz,Michael,,,USA,,
Schulz,D,BSz,1982,Schulz,Bob,,,USA,,
Schumacher,D,JoS,1989-1997,Schumacher,Joel,,,USA,,
Schunzel,DA,RhS,1919-1941,Schunzel,Reinhold,1886,1954,Germany,,
Schuster,HSc,D,1943-1955,Schuster,Harold,,,USA,,
Schwab,D,LSw,1930,Schwab,Laurence,,,,,
Schwartz,D,SfS,1998,Schwartz,Stefan,,,,,
Schwarz,D,HnS,1929,Schwarz,Hanns,,,Germany,,
Scola,WD,EtS,1954-1982,Scola,Ettore,1931,,Italy,,
Scorsese,DA,MS,1970-,Scorsese,Martin,1942,,USA,"Mt(Diahnne Abbott, Isabella Rosselini,, Barbara deFina) Aw(AFI AA Lifetime; 1997)",
Scotese,D,xSc,1952,Scotese,gn,,,Italy,Er(Ct),
C.Scott,D,CyS,1992,Scott,Cynthia,,,Canada,Gd(F),
G.C.Scott,AD,GCS,1972,Scott,George C.\,,,USA,,
O.Scott,D,OzS,1981,Scott,Oz,,,USA,,
R.Scott,DP,RS,1978-1991,Scott,Ridley,,,Great Britain,,
T.Scott,D,ToS,1983,Scott,Tony,,,,Si(Ridley Scott),
Seagal,AD,SSl,1994,Seagal,Steven,,,USA,Ty(Actn),
Seastrom,AD,VSj,1916-1936,Sjostrom,Victor,1879,1960,Sweden,Alias(Sjostrom for early films),
Seaton,WDP,GS,1945-1973,Stenius,George,1911,1979,USA,,
John~Seale,C,,1993,Seale,John,,,Australia,,
Sedgwick,D,EdS,1921-1950,Sedgwick,Edward M.,1893,1974,USA,,
A.Segal,D,ASe,1963,Segal,Alex,,,,,
B.Segal,D,BSe,1981,Segal,Boris,,,,Ty(TV),
P.Segal,D,PSe,1994,Segal,Peter,,,,,
Segall,D,SSg,1970,Segall,Stuart,,,,Ty(Porn),
Seidelman,D,SuS,1982-1994,Seidelman,Susan,,,USA,Gd(F),
Seiden,D,JpS,1949,Seiden,Joseph,,,,,
Seiler,D,LwS,1928-1958,Seiler,Lewis,1891,1964,USA,"Ty(Tom Mix, before 1928)",
Seiter,D,WAS,1918-1954,Seiter,William A.,1891,1964,USA,,
Seitz,WDA,GBS,1913-1960,Seitz,George B.,1888,1944,USA,"Ty(Pearl White, Hardy Family) Nt(serial king)",
J.F.Seitz,C,,1921-1960,Seitz,John F.,1893,1979,USA,,
Sekely,D,SSe,1963,Sekely,Steve,,,USA,,
Selander,D,LeS,1936-1967,Selander,Lesley,1900,1979,USA,TY(West),
Selick,D,HyS,1993,Selick,Henry,,,,,
Selim,D,xSe,1942,Selim,xfn,,,Egypt,,
Seltzer,D,xSz,1988,Seltzer,xfn,,,,Er(sp),
Selznick,PW,,,Selznick,David O.,1902,1965,Russia,Fd(Selznick) Ww(Hitchcock) Mt(Irene Mayer) Er(Also(D)),
Sembene,WD,OuS,1969-1992,Sembene,Ousman,,,Senegal,,
Sena,D,DmS,1993,Sena,Dominic,,,,,
Mack~Sennett,PDW,MSe,1912-1920,Sinnott,Michael,1880,1960,USA,"Fd(Keystone Studios) Ww(Keystone Kops, Chester Concklin, Loise Fanzenda, Charlie Chaplin, Slim Summerville) Ty(silent Comd) Aw(special AA; 1937)",
Serafian,D,DeS,1994,Serafian,Deran,,,,,
Serena,DA,GuS,1915,Serena,Gustavo,,,Italy,,
Seria,D,JlS,1977,Seria,Joel,,,France,Er(Or),
Serreau,WADE,CSe,1973-1990,Serreau,Coline,,,France,Gd(F),
Setbon,WD,PhS,1990,Setbon,Philip,,,France,,
Sevcikova,D,JxS,1992,Sevcikova,Jana,,,Czechoslovakia,,
Sewell,D,VeS,1953-1968,Sewell,Vernon,,,USA,,
Seymour,WD,JSy,1994,Seymour,Jeff,,,USA,,
Sgarro,D,NSg,1975,Sgarro,Nicholas,,,USA,,
Shadyac,D,TSy,1997-1999,Shadyac,Tom,,,USA,,
A.Shaffer,WB,,1971-1980,Shaffer,Anthony,1926,,Great Britain,Si(Peter Shaffer),
P.Shaffer,B,,,Shaffer,Peter,1926,,Great Britain,Si(Anthony Shaffer),
Shah,D,KSh,1976,Shah,Krishna,,,USA,,
Shaknazarov,D,KSk,1989,Shaknazarov,Karen,,,,Gd(F),
Sharma,D,ASS,1990,Sharma,Aribam Syam,,,India,,
Sharman,WD,JiS,1975,Sharman,Jim,,,,,
Shane,WD,MxS,1946-1955,Shane,Maxwell,1905,1983,USA,,
Shanley,WD,IPS,1990,Shanley,John Patrick,,,USA,,
A.Shapiro,D,ASh,1993,Shapiro,Alan,,,USA,,
K.Shapiro,D,KeS,1981,Shapiro,Ken,,,USA,,
D.Sharp,D,DoS,1959-1965,Sharp,Don,,,,,
Sharpsteen,D,BSh,1941,Sharpsteen,Dumbo,,,,,
I.Sharp,D,IaS,1982,Sharp,Ian,,,USA,,
Shatner,AD,WSh,1989,Shatner,William,19bb,,USA,Ty(Star Trek),
Shavelson,WDP,MvS,1956-1966,Shavelson,Melville,1917,1995+,USA,Ww(Jack Rose),
Shear,D,BrS,1967-1977,Shear,Barry,1923,1979,USA,Ty(TV),
Shebib,D,DSh,1981,Shebib,Donald,,,USA,,
Shainberg,D,SSb,1998,Shainberg,Steven,,,,,
J.Sheldon,D,JSn,1963,Sheldon,James,,,USA,"Ww(Hitchcock, TV)",
S.Sheldon,WBD,SSn,"1953, 1947-1992",Sheldon,Sidney,1918,,USA,,
Sid~Sheinberg,P,,1960-1993,Sheinberg,Sid,,,USA,Mainly(President of MCA) Mt(Lorraine Gary),
Shelton,WD,RSh,1988-1994,Shelton,Ron,,,USA,Note(not Robert),
Sheppard,AWD,SSR,1988,Rogers,Samuel Sheppard,1943,,USA,Mainly(A) Er(Sheppard),
Shepard,D,RSd,1992,Shepard,Richard,,,USA,,
Sher,D,JSq,1960,Sher,Jack,,,USA,,
Sheridan,WD,JSh,1989,Sheridan,Jim,[6],,Ireland,,
G.A.Sherman,D,GAS,1982,Sherman,Gary A.\,,,USA,,
G.Sherman,DP,GeS,1937-1971,Sherman,George,1908,,USA,Ty(West) St(Republic),
L.Sherman,D,LoS,1933-1934,Sherman,Lowell,,,USA,,
V.Sherman,D,VSh,1942-1943,Sherman,Vincent,,,USA,,
Shields,D,FSh,1984,Shields,Frank,,,USA,,
Randy~Shilts,W,,1993,Shilts,Randy,1953,,USA,,
Shindo,D,KaS,1953-1967,Shindo,Kaneta,1912,,Japan,,
Sholder,D,JSo,1982-1985,Sholder,Jack,,,USA,,
Shisgal,D,MSh,1990,Shisgal,Murray,,,,Er(),
Sholem,D,LSm,1949-1954,Sholem,Lee,,,USA,,
Shonteff,WD,LiS,1965,Shonteff,Lindsay,,,,,
Shore,D,SSh,1985,Shore,Sig,,,USA,,
Shores,D,LSh,1940,Shores,Lynn,,,USA,Gd(F),
Shumlin,D,HSh,1943-1945,Shumlin,Herman,,,USA,,
Shyer,D,ChS,1984-1994,Shyer,Charles,,,USA,,
Sideman,D,AdS,1994,Sideman,Adi,,,,,
Sidney,D,GSy,1941-1967,Sidney,George,1911,,USA,St(MGM),
D.Siegel,VDP,DS,1945-1980,Siegel,C.Don,1912,1991,USA,Ty(crime thrillers),
M.Siegel,P,,1930,Siegel,Max,,,USA,,
S.C.Siegel,P,,1915,Siegel,Sol C.,,,USA,St(Fox),
Signorelli,D,JsS,1983,Signorelli,James,,,USA,,
Silberg,D,JSe,1984,Silberg,Joel,,,USA,,
Siliphant,WD,SSi,1957-1958,Siliphant,Sterling,,,USA,Ww(Hitchcock; TV),
A.Silver,W,,1991,Silver,Amanda,1964,,USA,Mt(Rick Jaffa; P) Ch(Ch(Sidney Buchman; W)),
D.Silver,PD,DSv,1979,Silver,Dina,,,USA,St(Midwest Films),
J.M.Silver,D,JMS,1974-1986,Silver,Joan Micklin,1935,,USA,Gd(F) Mt(R.D.Silver) St(Midwest Films),
J.Silver,P,,1991,Silver,Joel,,,USA,,
M.Silver,D,MSv,1979,Silver,Marissa,,,USA,St(Midwest Films),
R.Silver,PD,RSv,1993,Silver,Ron,,,USA,,
R.D.Silver,PD,RDS,1979,Silver,Ralph D.,,,USA,St(Midwest Films),
S.Silver,D,SSv,1997,Silver,Scott,,,USA,,
Silverstein,D,ElS,1962-1977,Silverstein,Elliott,1927,,USA,,
F.Simon,D,FrS,1977,Simon,Francis,,,,,
N.Simon,WPBD,NSi,1974,Simon,Neil,,,USA,Er(dow 1966-1993 W),
R.Simon,D,RSm,1991,Simon,Rainer,,,Germany,,
S.Simon,DP,SSS,1937-1949,Simon,S.Sylvan,1910,1951,USA,,
Simonelli,D,GSm,1943,Simonelli,Giorgio C.,,,Italy,,
Sin,D,SpS,1998,Sin,Stephen,,,,,
Sinclair,D,RBS,1938-1948,Sinclair,Robert B.,1905,1970,USA,,
Don~Simpson,P,,1983-1996,Simpson,Don,,1995,USA,Ww(Jerry Bruckheimer),
A.Singer,D,AxS,1961,Singer,Alexander,,,USA,,
B.Singer,D,ByS,1991,Singer,Bryan,,,,,
G.Singer,D,GSr,1992,Singer,Gail,,,Canada,Gd(F),
J.Singleton,DW,ISn,1991,Singleton,John,1968,,USA,,
R.S.Singleton,D,RSS,1990,Singleton,Ralph S.,,,USA,,
Sinisi,AD,GSi,1992,Sinisi,Gary,,,,,
Sinyor,D,GSn,1999,Sinyor,Gary,,,,,
C.Siodmak,WBDP,CSi,1951-1957,Siodmak,Curt,,,USA,,
R.Siodmak,D,RSi,1929-1967,Siodmak,Robert,1900,1973,Germany,"Ty(noir, expressionistic)",
Sirk,D,DSk,1934-1959,Sierck,Detlef (Douglas),1900,,Germany,,
Sisk,P,,1950,Sisk,Robert,,,USA,,
Sitaris,D,ASi,1991,Sitaris,Andy,,,USA,Mt(Arlene Sitaris; P),
Sjoberg,D,ASj,1942-1966,"Sj\""oberg",Alf,1903,1980,Sweden,,
Skirball,P,,,Skirball,Jack H.,1896,,USA,St(Universal) Ww(Hitchcock),
Skjoldbjaerg,D,ESk,1998,Skjoldbjaerg,Eric,,,Norway,,
Skolimowski,ADW,JSk,1966-1985,Skolimowski,Jerzy,1938,,Poland,,
Skoog,D,SSk,1998,Skoog,Susan,,,,,
Slatzer,D,RSl,1971,Slatzer,Robert,,,,,
Sloane,D,PSl,1925,Sloane,Paul,,,USA,,
Sloman,D,ESl,1925-1934,Sloman,Edward,,,USA,,
Sluizer,D,GSl,1990-1993,Sluizer,George,,,Holland,,
Small,P,,,Small,Edward,1891,1977,USA,St(independent),
Smallwood,D,RCS,1921,Smallwood,Ray C.,,,,,
Smight,D,JaS,1963-1980,Smight,Jack,1926,,USA,,
Bernard~Smith,PE,,1960-1969,Smith,Bernard,1905,,USA,,
B.Smith,D,BSm,1992,Smith,Bruce,,,USA,,
Bud.Smith,D,BuS,1987,Smith,Bud,,19yy,,,
C.Smith,D,CSm,1997,Smith,Clive,,,,Ge(F),
D.Smith,D,DSm,1960,Smith,David,,,USA,,
H.Smith,D,HSm,1972,Smith,Howard,,,,,
J.Smith,D,JSm,1985,Smith,Jack,,,USA,Er(dow),
J.N.Smith,WD,INS,1993,Smith,John,,,Canada,,
K.Smith,WD,KSm,1995-1999,Smith,Kevin,,,,,
M.Smith,D,MSm,1990,Smith,Mel,,Great Britain,,,
N.Smith,D,NSm,1940,Smith,Noel,,,USA,,
Alan~Smithee,DPWA,aAS,1955-1996,anonymous,pseudonym,,,,"Ty(CoD) Note(Pseudonym for directors who don't want to recognize a film, must be approved by the Director's Guild)",
Snow,D,MSn,1967,Snow,Michael,,,,,
Snyder,D,RSn,1951-1989,Snyder,Robert,,,USA,Ty(Docu),
Soavi,D,MSo,1989-1990,Soavi,Michele,,,Italy,Ww(Dario Argente),
Soderbergh,D,StS,1989-1993,Soderbergh,Steven,1964,,USA,Er(Or),
Soffici,D,MSf,1945,Soffici,Mario,,,Argentina,,
Softley,D,IiS,1991-1996,Softley,Ian,,Great Britain,,,
Sokurov,D,ASv,1999,Sokurov,Alexander,,19yy,Russia,,
Solanas,D,FeS,1968,Solanas,Fernando E.,,,Argentina,,
Sole,D,ASo,1977,Sole,Alfred,,,,,
Solondz,WDA,TSz,1989-1998,Solondz,Todd,,,,InB(Woody Allen),
Solum,D,OSo,1985,Solum,Ole,,,Norway,,
Sommers,WD,SSo,1993-1998,Sommers,Stephen,,,USA,,
Sonnenveld,CD,BSo,1991-1997,Sonneveld,Barry,,,USA,,
Sopsits,D,ASp,1990,Sopsits,Arpad,,,Hungary,,
Terry~Southern,BW,,1958-1970,Southern,Terry,1925,,USA,,
Spacey,D,KSp,1997,Spacey,Kevin,,,,,
Spheeris,D,PSp,1991-1993,Spheeris,Penelope,,,,Gd(F),
Spence,D,RiS,1992,Spence,Richrad,,,Great Britain,,
Spicer,D,BtS,1997,Spicer,Bryan,,,,,
Sam~Spiegel,P,,1942,Eagle,Sam P.,,,USA,,
Sol~Spiegel,P,,1953-1966,Spiegel,Sol C.,,,USA,,
Spielberg,DP,SS,1957-1998,Spielberg,Steven,1947,,USA,"St(Amblin, DreamWorks) Mt(, Amy Irving, Kate Caphsaw) Aw(AA citation; 1983; Er()",
Spiers,D,BSp,1997,Spiers,Bob,,,,,
Spoor,DP,GKS,1907,Spoor,George K.,,,USA,Er(D) St(Essanay),
Sprecher,D,JSp,1998,Sprecher,Jill,,,,Gen(F),
Spottiswoode,D,RSp,1980-1997,Spottiswoode,Roger,,,Great Britain,,
Stafford,D,BaS,1939,Stafford,Babe,,,USA,,
Stahl,ADPS,IMS,1918-1949,Stahl,John M.,1886,1950,USA,,
Stallone,AD,SyS,1979,Stallone,Sylvester,,,USA,,
Ray~Stark,P,,1964-1992,Stark,Ray,,,USA,St(Columbia),
Starr,D,PSt,1980,Starr,Peter,,,USA,,
Starrett,AD,JkS,1973-1976,Starrett,Jack,,,USA,,
W.Staudte,D,WS,1946,Staudte,W.,,,Germany,Or(GDR),
StClair,D,MSC,1926,St.Clair,Mai,,,USA,Gd(F),
Steckler,D,RyS,1963-1965,Steckler,Ray Dennis,,,USA,Ty(low Budget),
Peter~Stein,V,,,Stein,Peter,,,Germany,Ww(Ballhaus),
K.Stein,D,KSt,1992,Stein,Ken,,,,,
P.Stein,D,PLS,1935,Stein,Paul L.,,,,,
Steiner,M,,1923-1956,Steiner,Max,,1971,USA,,
D.Steinberg,D,DSt,1981,Steinberg,David,,,USA,,
M.Steinberg,D,MSb,1993,Steinberg,Michael,,,USA,,
Stephani,D,FkS,1936,Stephani,Frederick,,,,,
Sterling,WD,WSt,1972,Sterling,William,,,,,
Stern,D,SHS,1981-1989,Stern,Steven Hillard,,,,,
Sternberg,PD,S,1925-1953,von Sternberg,Josef (Jonas),1894,1969,Austria,Inf(Hitchcock),
D.Stevens,WB,,1995,Stevens,Davd,,,,,
G.Stevens~sr.,CDP,GSt,1933-1969,Stevens,George,1904,1975,USA,,
G.Stevens~jr.,D,GSj,1960-1961,Stevens,George~jr.,,,USA,Ww(Hitchcock; TV),
R.Stevens,D,RSt,1955-1969,Stevens,Robert,1925,,USA,Ww(Hitchcock; TV) Ty(Twilight Zone),
L.Stevens,WDP,LSt,1960,Stevens,Leslie,,,USA,Mt(Kate Manx),
Stevenson,D,RoS,1932-1981,Stevenson,Robert,1905,,Great Britain,"Ww(Hitchcock, TV)",
B.Stiller,D,BnS,1994-1996,Stiller,Ben,,,USA,"Ty(Comd) Also(Comic) Ch(Stiller, Ww(Meara))",
M.Stiller,D,MSt,1912-1928,Stiller,Mowscha (Mauritz),1883,1928,Finland,Or(Sweden) Ww(Greta Garbo),
Stillman,WD,WhS,1990-1998,Stillman,Whit,,,USA,Er(fn=Wilt),
And.Stone,PD,AnS,1939-1972,Stone,Andrew,1902,,USA,F(Andrew Stone Productions 1943),
Ol.Stone,WDP,OlS,1981-1993,Stone,Oliver,,,,,
R.Stone,D,RtS,1987,Stone,Robert,,,USA,,
S.Stone,D,SSt,1998,Stone,Sharon,,,,Ge(F),
V.Stone,D,VSt,1974,Stone,Virginia,,,USA,Gd(F),
Storaro,C,,y-1979,Storaro,Vittorio,,,Italy,Ww(Bertolucci) Nt(The Master of Light),
Stoppard,BWD,TSt,1990,Straussler,Thomas (Tom),1937,,Czechoslovakia,"Nt(raised India, Great Britain)",
Straume,D,USt,1999,Straume,Unni,,,Norway,,
Strayer,D,FSt,1933-1950,Strayer,Frank,,,USA,,
Strick,D,JSi,1967,Strick,Joseph,,,,,
Strock,D,HLS,1954,Strock,Herbert L.,,,,,
Streisand,APWD,BSt,1983,Streisand,Barbra,,,USA,,
Strom,WD,YSt,1994,Strom,Yale,,,,,
Stromberg,PWD,HSt,1923-1925,Stromberg,Hunt,1894,1968,USA,St(MGM) P(1921-1951),
Stroux,D,xSx,1949,Stroux,gn,,,,,
J.Stuart,D,JeS,1997,Stuart,Jeb,,,USA,,
M.Stuart,D,MeS,1979,Stuart,Mel,,,USA,,
J.Sturges,ED,ISt,1946-1977,Sturges,John,1911,,USA,,
P.Sturges,WD,PS,1933-1956,Biden,(Edmund) Preston,1898,1959,USA,,
Sturridge,D,CsS,1992-1997,Sturridge,Charles,,,Great Britain,Ty(TV),
Jule~Styne,M,,1968,Styne,Jule,1906,1994,USA,,
Sucksdorff,DWPCEA,ASu,1953,Sucksdorff,Arne,,,Sweden,Pa(Kjell Sucksdorff: A),
Sugg,D,SwS,1998,Sugg,Stewart,,,Great Britain,,
Sullivan,D,TSu,1996,Sullivan,Tim,,,,,
Summers,D,JrS,1967,Summers,Jeremy,,,,,
Surjik,D,SSu,1993,Surjik,Stephen,,,,,
Suo,WD,MyS,1997,Suo,Masuyuki,,,Japan,,
Surtees,C,,1950-1975,Surtees,Robert L.,,,USA,,
Suso,D,HSu,1978,Suso,Henry,,,,,
A.E.Sutherland,D,AES,1925-1956,Sutherland,A. Edward,1895,1974,USA,,
D.Sutherland,PD,DSu,1991-1993,Sutherland,David,,,USA,,
Svankmajer,D,JSj,1997,Svankmajer,Jan,,,Czechoslovakia,Ty(Surl),
Sverak,D,JSv,1991,Sverak,Jan,,,Czechoslovakia,Ch(Zdenek Sverak; A),
Svoboda,D,NSv,1992,Svoboda,Nancy,,,,"Gd(F) Er(sp,)",
Swackhammer,D,EWS,1979-1992,Swackhammer,E.W.,,,,,
Swaim,D,BSw,1983,Swain,Bob,,,France,Er(Ct),
Swift,DW,DvS,1958-1967,Swift,David,,,USA,,
Switzer,D,MSw,1992,Switzer,Michael,,,,,
Syberberg,D,HJS,1982,Syberberg,"Hans-J\""urgen",,,,,
Sykes,D,PSy,1976,Sykes,Peter,,,USA,,
Szabo,D,IsS,1985-1991,Szabo,Istvan,,,Hungary,,
Szazs,D,ISz,1994,Szazs,Janos,,,Hungary,,
Szlingerbaum,D,SSz,1980,Szlingerbaum,Samy,,,,,
Szwarc,D,JSz,1974-1984,Szwarc,Jeannot,1936,,France,,
Tacchella,WD,JCT,1975,Tacchella,Jean-Charles,,,France,,
Takemitsu,M,,1964,Takemitsu,Tore,1931,1996,Japan,,
Talalay,D,RTa,1992,Talalay,Rachel,,,,,
Takita,D,YoT,1988,Takita,Yojiri,,,Japan,,
Tamahori,D,LTa,1997,Tamahori,Lee,,,New Zealand,,
Tanaka,DP,ToT,1954,Tanaka,Tomoyuki,,,Japan,,
Taniguchi,D,SkT,1965,Taniguchi,Senkichi,,[],Japan,,
Tannen,D,WTa,1985-1988,Tannen,William,,,USA,,
Tanner,D,ATa,1971-1987,Tanner,Alain,,,France,Er(Or),
Tarantino,WD,QTa,1992-1194,Tarantino,Quentin,1964,,,,
Tarkovsky,D,AnT,1959-1983,Tarkovsky,Andrei,1932,1990,Russia,Er(doD),
Tashlin,WDP,FrT,1952-1668,Tashlin,Frank,1913,1972,USA,Ty(Comd),
Tati,AWD,JT,1949-1971,Tatischeff,Jaques,1908,1982,France,,
Tatassopoulos,D,StT,1932,Tatassopoulos,Stelios,,,Greece,,
Taurog,AD,NT,1928-1967,Taurog,Norman,1899,1981,USA,,
Tavernier,D,BTv,1974-1988,Tavernier,Bertrand,1941,,France,,
Taviani,D,PlT,1961-1994,Taviani,Paolo,1931,,Italy,,
V.Taviani,WD,,1961-1994,Taviani,Vittorio,1929,,Italy,Si(Paolo Taviani),
F.Taylor,WD,FTa,1997,Taylor,Finn,,,USA,,
Frank~Taylor,P,,,Taylor,Frank E.,[6],,USA,,
D.Taylor,AD,DTa,1957-1980,Taylor,Don,,,USA,1920,
D.F.Taylor,P,,1963,Taylor,Donald F.,,,USA,,
Ray~Taylor,AD,RyT,1926-1949,Taylor,Ray,1888,1952,USA,"Ty(West,shorts) St(Universal)",
Sam~Taylor,DW,SaT,1921-1945,Taylor,Sam,1895,1958,USA,Ty(Comd),
S.E.V.Taylor,D,SET,1924,Taylor,S.E.V.,"[1,6]",,USA,Ww(Selznick),
W.D.Taylor,AD,WDT,1915-1922,Tanner,William Desmond,1877,1922,Ireland,Alias(William Cunningham Deane-Tanner; orig name) St(Paramount) Ty(West) www(murder history),
Taymor,D,JTa,1993,Taymor,Julie,,,,Gd(F),
Teague,D,LwT,1964-1985,Teague,Lewis,,,USA,"Ww(Hitchcock; TV, Roger Corman)",
Techine,DW,ATe,1969-1978,Techine,Andre,1943,,France,,
Teglasy,D,FTy,1989,Teglasy,Ferenc,,,Hungary,,
Temple,D,JuT,1980-1989,Temple,Julian,[6],,USA,,
Tennant,D,ATn,1997,Tennant,Andy,,,,,
Terayama,WD,STy,1971-197 4,Terayama,Shuji,,,Japan,,
Tetzlaff,CD,TTz,1941-1957,Tetzlaff,Ted,1903,,USA,Ww(Hitchcock),
Teshigahara,D,HiT,1961-1991,Teshigahara,Hiroshi,1927,,Japan,,
Tewkesbury,D,PTw,1964-1971,Tewkesbury,Peter,1924,,USA,,
Thalberg,P,,1925-1936,Thalberg,Irving,1899,1936,USA,St(MGM),
Thibaut,D,MTh,1995,Thibaut,Michel,,,France,,
Thiele,D,WT,1929-1960,Thiele,William,1890,1975,Germany,,
B.Thomas,D,BTh,1995-1998,Thomas,Betty,,,,Gd(F),
G.Thomas,D,GTh,1957,Thomas,G.,,,Great Britain,Ty(slapstick),
R.Thomas,D,RaT,1948-1983,Thomas,Ralph,1915,,Great Britain,Ww(Betty Box),
R.L.Thomas,D,RLT,1981-1983,Thomas,Ralph L.,,,USA,,
P.Thomas,D,PTh,1988,Thomas,Pascal,,,France,,
Thome,WD,RuT,1964-1998,Thome,Rudolf,,,Germany,,
E.Thompson,D,ETh,1971,Thompson,Eric,1929,1982,Great Britain,,
F.Thompson,D,,1915,Thompson,Fred,,,,Ww(DeMille),
LeeThompson,AWD,JLT,1950-1984,Thompson,J.Lee,1914,,Great Britain,,
Thornton,AD,BBT,1999,Thornton,Billy Bob,,,USA,,
J.Thorpe,PD,JTh,1967,Thorpe,Jerry,,,,,
R.Thorpe,DP,RTh,1928-1967,Thorpe,Rollo Smolt (Richard),1896,1991,USA,,
Till,D,ETi,1981-1997,Till,Eric,,,USA,,
Tillman,D,GTi,1997,Tillman,George ~jr.,,,USA,,
Timars,D,PTi,1989,Timars,Peter,,,Hungary,,
Tinling,D,JTg,1927-1952,Tinling,James,1889,1967,USA,Er(Tingling),
Tiomkin,M,,1933-1971,Tiomkin,Dmitri,1899,1979,Russia,,
Tisch,P,,1997-1999,Tisch,Steve,,,USA,Ch(Preston Robert Tisch; chair Loews Corp.) Ch(Si(Laurence Alan Tisch)),
Toback,WD,JTo,1978-1990,Toback,James,1944,,USA,,
Tognazzi,D,RTo,1994,Tognazzi,Ricky,,,,,
Tokar,D,NoT,1965-1975,Tokar,Norman,,,USA,,
Toledo,D,STo,1986,Toledo,Sergio,,,Great Britain,,
Tolkin,D,MTo,1985,Tolkin,Michael,,,USA,Er(dow),
George~Tomasini,E,,1964-1979,Tomasini,George,,,,Ww(Hitchcock),
Tong,VD,SnT,1990,Tong,Stanley,,,Hong Kong,Ty(KungFu),
Topper,D,BuT,1963,Topper,Burt,,,USA,,
Tornatore,D,GTo,1989-1996,Tornatore,Guiseppe,1955,,Italy,,
Toubiana,D,SgT,1994,Toubiana,Serge,,,,,
Toure,D,MuT,1991,Toure,Moussa,,,,,
Tourjansky,D,xTo,1932,Tourjansky,gn,,,,,
M.Tourneur,WD,MaT,1912-1917,Tourneur,Maurice,,,France,,
J.Tourneur,D,JqT,1939-1977,Tourneur,Jaques,1904,1977,France,"Ty(noir, scary)",
Towers,PW,,1974,Towers,Harry Alan,,,Great Britain,Alias(Peter Welbeck),
Towne,WD,RT,1982-1998,Towne,Robert,,,USA,,
Towsend,D,RtT,1987,Townsend,Robert,,,USA,,
Toye,D,WTy,1952,Toye,Wendy,,,Great Britain,,
Tozum,WD,ITo,1989,"T\""oz\""um",Irfan,,,Turkey,,
Trayger,D,MkT,1994,Trayger,Mike,,,,Er(fn),
Tramont,D,JnT,1981,Tramont,Jean-Claude,,,,,
Trauberg,D,IyT,1929,Trauberg,Ilya,,,,,
Travers,D,AlT,1947,Travers,Albert,,,Great Britain,,
Treut,D,MoT,1985-1992,Treut,Monica,,,Germany,Gd(F),
Trent,D,ITr,1980,Trent,John,,,Canada,,
Triana,D,JAT,1966,Triana,Jorge Ali,,,Columbia,,
Trikonis,D,GTr,1980-1981,Trikonis,Gus,,,,,
Troche,D,RTr,1994,Troche,Rose,1964,,USA,Gd(F),
